supplier_id,supplier_name,country,contact_person,phone,email,product_category,rating,contract_start_date,delivery_time_days,city,status,region
S00979,Green Enterprises,India,Sakib Nahar,17491856130,adib.patwary@yahoo.com,Academic,4.52,2025-11-21 10:41:17,10,Kishoreganj,Active,Dhaka
S00980,Bright Publishing House,Bangladesh,Raisa Mollik,,tanvir.das@yahoo.com,Academic,4.6,2019-04-01 10:05:40,15,Munshiganj,Inactive,Dhaka
S00981,Royal Trade Group,Uk,Tanvir Bhuiyan,14938833890,mim.das@outlook.com,Children,4.49,2022-08-03 06:06:03,2,Narayanganj,Active,Dhaka
S00982,Eastern Supply Co,Bangladesh,Shuvo Rahman,16401309420,imran.miah@gmail.com,Academic,3.02,2021-12-03 08:09:26,15,Rangamati,Active,Chattogram
S00983,Royal Supply Co,Uk,Sami Islam,,karim.mollik@yahoo.com,Religious,4.08,2023-01-06 19:04:46,6,Shariatpur,Active,Dhaka
S00984,National Enterprises,Bangladesh,Adib Bhuiyan,13378686820,tasnima.islam@yahoo.com,Children,4.39,2022-01-13 04:55:05,14,Chandpur,Active,Chattogram
S00985,Royal Publishing House,Bangladesh,Tanvir Islam,16586127750,imran.talukder@gmail.com,Religious,4.36,2025-04-12 13:18:23,10,Chandpur,Active,Chattogram
S00986,Royal Trade Group,,Sami Chowdhury,19930901180,rumana.karim@outlook.com,Children,3.18,2019-02-12 14:18:33,2,Rajbari,Active,Dhaka
S00987,Bright Distributors,Bangladesh,Fahim Islam,15585348380,imran.nahar@yahoo.com,Biography,2.95,2025-11-24 06:50:13,15,Rangamati,Active,Chattogram
S00988,Green Books Ltd,Bangladesh,Sifat Talukder,13655320610,sifat.patwary@gmail.com,Exam Prep,3.32,2023-10-29 04:44:43,6,Madaripur,Active,Dhaka
S00989,Metro Distributors,China,Tasnima Hossain,14165921380,rafi.patwary@yahoo.com,Business,3.7,2024-06-13 02:55:01,19,Dhaka,Active,Dhaka
S00990,Global Supply Co,Bangladesh,Sakib Bhuiyan,17529638180,imran.ahmed@outlook.com,Business,3.93,2019-12-24 08:15:01,17, Cumilla ,Active,
S00991,Bright Logistics,Bangladesh,Raisa Amin,13771103700,sami.patwary@outlook.com,Academic,4.59,2019-06-16 14:40:31,5,Chandpur,Active,Chattogram
S00992,Global Supply Co,Bangladesh,Tasnima Patwary,18617327150,nayeem.roy@gmail.com,Academic,4.42,2021-10-11 19:02:08,12,Manikganj,Active,Dhaka
S00993,Bright Supply Co,Bangladesh,Sadia Sarker,18493122350,nayeem.khan@yahoo.com,Programming,4.19,2021-04-04 16:00:42,8,Khagrachari,Inactive,Chattogram
S00994,Royal Publishing House,Bangladesh,Tasnima Talukder,14297344570,mahin.ahmed@gmail.com,Academic,3.64,2024-06-24 05:44:57,12,Gopalganj,Active,Dhaka
S00995,Prime Trade Group,Bangladesh,Nafis Uddin,14390886560,hasan.ahmed@yahoo.com,Religious,3.7,2025-04-10 14:43:12,12,Manikganj,Active,Dhaka
S00996,Green Enterprises,India,Karim Roy,14631969850,tamim.sheikh@yahoo.com,Business,3.34,2021-12-28 14:15:57,7,Gopalganj,Suspended,Dhaka
S00997,Prime Logistics,Bangladesh,Shuvo Jahan,14659616570,nabil.bhuiyan@yahoo.com,Children,3.09,2019-06-02 05:38:35,13,Kishoreganj,Active,Dhaka
S00998,Ocean Books Ltd,Bangladesh,Nusrat Chowdhury,15718078560,shuvo.karim@outlook.com,Programming,2.53,2024-03-12 03:32:43,6, Cumilla ,Inactive,
S00999,Green Trade Group,Uk,Arif Karim,16914673470,arif.chowdhury@yahoo.com,Programming,3.35,2019-09-11 21:43:19,18,Chittagong,Active,Chattogram
S01000,Prime Publishing House,Bangladesh,Sami Islam,16630206980,hasan.patwary@yahoo.com,Exam Prep,3.14,2023-09-04 05:04:57,19,Chandpur,Active,Chattogram
